,stock_ticker,price,sma_50,sma_150,sma_200,sma_200_20_days_before,sma_200_is_up_for_months,low_of_52_weeks,high_of_52_weeks,rs_rating,is_pass_condition_1,is_pass_condition_2,is_pass_condition_3,is_pass_condition_4,is_pass_condition_5,is_pass_condition_6,is_pass_condition_7,is_pass_condition_8,is_pass_all_conditions
5517,TRX,0.46,0.39,0.38,0.39,0.39,True,0.32,0.6,75.4,True,False,True,False,True,True,True,True,False
5518,TS,37.71,37.36,34.47,34.02,33.03,True,24.76,40.28,87.3,True,True,True,True,True,True,True,True,True
5519,TSAT,8.07,8.71,10.31,11.15,11.26,True,6.91,21.85,62.7,False,False,True,False,False,False,False,False,False
5520,TSBK,24.46,26.0,27.98,28.24,28.25,True,22.68,31.9,78.57,False,False,True,False,False,False,True,True,False
5521,TSCO,256.31,250.12,223.72,222.41,219.27,True,187.81,266.17,82.54,True,True,True,True,True,True,True,True,True
5522,TSE,2.92,4.08,5.86,7.75,8.71,False,2.74,18.32,58.73,False,False,False,False,False,False,False,False,False
5523,TSEM,31.95,32.52,28.8,29.84,30.41,False,21.91,45.43,63.49,True,False,False,False,False,True,False,False,False
5524,TSHA,2.56,2.56,2.17,2.07,1.87,True,0.59,3.66,80.16,True,True,True,True,False,True,False,True,False
5525,TSI,4.6,4.68,4.67,4.67,4.66,True,4.48,4.85,84.92,False,False,True,False,False,False,True,True,False
5526,TSLA,145.35,176.75,212.8,223.66,232.83,False,142.05,293.34,85.71,False,False,False,False,False,False,False,True,False
5527,TSLX,21.23,21.16,20.96,20.71,20.49,True,17.65,22.26,104.76,True,True,True,True,True,False,True,True,False
5528,TSM,132.74,136.49,111.54,107.54,104.09,True,82.25,149.2,83.33,True,True,True,True,False,True,True,True,False
5529,TSN,60.98,56.31,52.44,52.75,51.97,True,45.17,62.49,84.92,True,False,True,False,True,True,True,True,False
5530,TSQ,12.54,11.28,10.26,10.33,10.25,True,8.19,13.11,78.57,True,False,True,False,True,True,True,True,False
5531,TSRI,7.53,8.06,8.47,8.23,8.09,True,6.06,9.39,80.95,False,True,True,False,False,False,True,True,False
5532,TSVT,4.75,5.14,3.99,4.69,5.21,False,1.57,12.48,70.63,True,False,False,False,False,True,False,True,False
5533,TT,295.41,289.96,247.94,236.22,225.67,True,163.23,304.67,106.35,True,True,True,True,True,True,True,True,True
5534,TTC,86.55,89.95,88.15,90.78,91.92,False,79.85,106.63,82.54,False,False,False,False,False,False,True,True,False
5535,TTD,81.94,82.64,75.78,77.33,76.59,True,59.37,91.26,87.3,True,False,True,False,False,True,True,True,False
5536,TTE,72.86,68.11,66.83,65.49,64.13,True,55.39,73.67,119.05,True,True,True,True,True,True,True,True,True
5537,TTEC,8.08,12.07,18.19,21.27,23.67,False,7.89,35.8,81.75,False,False,False,False,False,False,False,True,False
5538,TTEK,188.5,183.59,168.32,167.19,164.54,True,132.63,194.51,90.48,True,True,True,True,True,True,True,True,True
5539,TTGT,27.52,31.02,30.81,30.83,31.11,False,23.55,39.66,71.43,False,False,False,False,False,False,False,True,False
5540,TTI,4.51,4.27,4.7,4.8,4.66,True,2.6,6.54,82.54,False,False,True,False,True,True,False,True,False
5541,TTMI,14.52,14.82,14.29,14.26,14.18,True,11.21,16.3,77.78,True,True,True,True,False,False,True,True,False
5542,TTNP,7.23,7.31,7.36,8.21,8.86,False,5.2,16.4,72.22,False,False,False,False,False,True,False,True,False
5543,TTOO,2.78,4.09,6.9,12.13,12.57,False,2.78,59.1,64.29,False,False,False,False,False,False,False,False,False
5544,TTP,32.22,30.43,28.8,28.72,28.29,True,24.81,32.22,86.51,True,True,True,True,True,False,True,True,False
5545,TTSH,6.58,6.77,6.37,6.24,6.11,True,4.42,7.5,82.54,True,True,True,True,False,True,True,True,False
5546,TTWO,142.7,148.19,150.88,149.34,148.76,True,120.28,169.6,99.21,False,True,True,False,False,False,True,True,False
5547,TU,16.16,16.72,17.19,17.3,17.62,False,15.63,21.21,65.87,False,False,False,False,False,False,True,False,False
5548,TUP,1.05,1.3,1.63,1.84,1.81,True,0.62,5.38,67.46,False,False,True,False,False,True,False,False,False
5549,TURN,3.98,4.19,4.05,4.14,4.18,False,3.78,4.85,67.46,False,False,False,False,False,False,True,False,False
5550,TUSK,3.38,3.6,4.07,4.28,4.39,False,3.15,5.63,76.98,False,False,False,False,False,False,False,True,False
5551,TUYA,1.73,1.8,1.83,1.77,1.79,False,1.4,2.36,86.51,False,True,False,False,False,False,False,True,False
5552,TV,2.99,3.09,2.97,3.36,3.56,False,2.18,5.4,66.67,False,False,False,False,False,True,False,False,False
5553,TVC,22.0,22.21,22.11,22.01,21.99,True,21.22,23.04,70.63,False,True,True,True,False,False,True,True,False
5554,TVE,21.7,21.78,21.66,21.56,21.56,True,20.79,22.84,79.37,True,True,True,True,False,False,True,True,False
5555,TVGN,1.66,5.03,8.57,9.12,9.88,False,1.66,11.35,80.16,False,False,False,False,False,False,False,True,False
5556,TVTX,5.9,7.49,7.79,9.56,10.47,False,5.44,22.61,69.05,False,False,False,False,False,False,False,False,False
5557,TW,101.9,103.22,94.79,91.21,88.07,True,65.6,107.21,86.51,True,True,True,True,False,True,True,True,False
5558,TWI,11.91,12.73,13.27,12.97,12.91,True,9.46,15.12,90.48,False,True,True,False,False,False,True,True,False
5559,TWIN,16.64,16.16,15.02,14.52,14.0,True,9.25,17.85,85.71,True,True,True,True,True,True,True,True,True
5560,TWKS,2.42,2.88,3.8,4.3,4.8,False,2.26,8.24,76.98,False,False,False,False,False,False,False,True,False
5561,TWLO,60.21,60.73,63.31,63.2,63.63,True,45.83,77.85,93.65,False,True,True,False,False,True,True,True,False
5562,TWLV,10.75,10.75,10.66,10.6,10.56,True,10.24,11.37,81.75,True,True,True,True,False,False,True,True,False
5563,TWN,36.81,39.33,34.76,33.99,33.24,True,25.22,40.97,98.41,True,True,True,True,False,True,True,True,False
5564,TWO,12.57,12.63,12.92,13.05,13.16,False,9.86,14.37,88.89,False,False,False,False,False,False,True,True,False
5565,TWOU,0.24,0.38,1.13,1.74,2.08,False,0.24,5.54,73.81,False,False,False,False,False,False,False,True,False
5566,TWST,31.43,35.2,29.15,27.48,26.25,True,11.49,41.5,73.81,True,True,True,True,False,True,True,True,False
5567,TX,42.71,40.75,39.54,40.09,39.88,True,35.28,45.05,80.16,True,False,True,False,True,False,True,True,False
5568,TXG,28.29,39.17,42.47,45.24,47.34,False,27.8,62.98,72.22,False,False,False,False,False,False,False,True,False
5569,TXMD,1.88,2.24,2.37,2.75,2.93,False,1.86,4.49,77.78,False,False,False,False,False,False,False,True,False
5570,TXN,166.62,168.01,161.51,164.15,164.76,False,140.5,186.08,77.78,True,False,False,False,False,False,True,True,False
5571,TXO,18.59,18.11,18.7,19.4,19.69,False,17.4,23.31,69.05,False,False,False,False,True,False,True,False,False
5572,TXRH,156.06,149.43,123.49,119.6,115.69,True,91.57,156.06,90.48,True,True,True,True,True,True,True,True,True
5573,TXT,95.26,91.8,83.18,80.99,78.3,True,61.87,96.98,100.79,True,True,True,True,True,True,True,True,True
5574,TY,29.95,29.89,28.36,28.2,27.91,True,25.17,30.8,103.97,True,True,True,True,True,False,True,True,False
5575,TYG,32.1,30.04,29.1,29.39,29.15,True,26.95,32.1,84.13,True,False,True,False,True,False,True,True,False
5576,TYGO,1.04,1.19,2.33,5.71,7.28,False,0.92,26.26,76.19,False,False,False,False,False,False,False,True,False
5577,TYL,418.98,422.71,411.5,406.65,405.56,True,363.6,444.0,94.44,True,True,True,True,False,False,True,True,False
5578,TYRA,16.51,17.65,14.76,14.81,14.82,True,11.01,20.0,80.95,True,False,True,False,False,True,True,True,False
5579,TZOO,9.39,9.54,8.55,8.23,8.16,True,5.08,10.99,79.37,True,True,True,True,False,True,True,True,False
5580,U,23.2,27.6,30.45,32.71,34.15,False,22.89,48.5,76.19,False,False,False,False,False,False,False,True,False
5581,UA,6.67,7.32,7.27,7.2,7.23,True,5.97,8.91,84.13,False,True,True,True,False,False,False,True,False
5582,UAA,6.92,7.62,7.64,7.65,7.7,True,6.4,9.4,89.68,False,False,True,False,False,False,False,True,False
5583,UAL,54.59,44.84,41.73,44.18,44.91,False,33.9,57.61,82.54,True,False,False,False,True,True,True,True,False
5584,UAMY,0.24,0.24,0.27,0.31,0.31,True,0.21,0.47,76.98,False,False,True,False,False,False,False,True,False
5585,UAN,76.93,73.02,73.6,75.98,76.33,False,61.98,103.96,71.43,True,False,False,False,True,False,False,True,False
5586,UAVS,0.71,0.94,1.93,2.49,2.89,False,0.62,8.0,68.25,False,False,False,False,False,False,False,False,False
5587,UBCP,12.95,12.83,11.88,11.84,11.68,True,9.9,15.33,73.81,True,True,True,True,True,True,True,True,True
5588,UBER,70.89,76.58,62.28,58.19,55.2,True,29.59,81.39,93.65,True,True,True,True,False,True,True,True,False
5589,UBFO,7.48,7.44,7.66,7.52,7.46,True,5.52,8.65,91.27,False,True,True,False,True,True,True,True,False
5590,UBS,28.38,29.59,27.91,26.76,25.85,True,18.91,31.93,93.65,True,True,True,True,False,True,True,True,False
5591,UBSI,34.81,34.27,33.18,32.57,32.23,True,25.99,38.3,73.02,True,True,True,True,True,True,True,True,True
5592,UBX,1.49,1.64,1.81,2.02,2.17,False,1.48,3.54,78.57,False,False,False,False,False,False,False,True,False
5593,UCAR,5.39,6.19,113.11,218.68,283.29,False,4.47,901.0,43.65,False,False,False,False,False,False,False,False,False
5594,UCBI,26.25,25.65,26.06,26.45,26.46,True,21.09,30.21,74.6,False,False,True,False,True,False,True,True,False
5595,UCBIO,23.4,23.7,23.08,22.6,22.36,True,16.92,24.83,88.1,True,True,True,True,False,True,True,True,False
5596,UCL,1.4,1.57,1.79,2.01,2.15,False,1.17,4.36,63.49,False,False,False,False,False,False,False,False,False
5597,UCTT,40.11,43.96,34.87,34.73,34.1,True,23.23,47.22,84.92,True,True,True,True,False,True,True,True,False
5598,UDMY,10.27,10.96,12.0,11.67,11.68,True,8.44,15.96,98.41,False,True,True,False,False,False,False,True,False
5599,UDR,37.51,36.54,35.9,36.98,37.54,False,31.41,43.66,80.95,True,False,False,False,True,False,True,True,False
5600,UE,16.77,16.82,16.76,16.7,16.57,True,13.25,18.68,84.13,True,True,True,True,False,False,True,True,False
5601,UEC,6.7,6.86,6.49,5.85,5.5,True,2.37,8.2,92.06,True,True,True,True,False,True,True,True,False
5602,UEIC,9.81,9.4,8.77,9.07,8.98,True,7.32,11.66,77.78,True,False,True,False,True,True,True,True,False
5603,UFCS,22.75,22.45,21.22,21.16,21.24,False,18.7,27.43,66.67,True,True,False,True,True,False,True,False,False
5604,UFI,5.78,5.79,6.27,6.57,6.76,False,5.54,8.94,57.14,False,False,False,False,False,False,False,False,False
5605,UFPI,114.71,115.89,111.87,109.27,106.9,True,76.18,127.4,99.21,True,True,True,True,False,True,True,True,False
5606,UFPT,215.64,217.8,181.31,180.26,175.66,True,136.5,253.27,100.0,True,True,True,True,False,True,True,True,False
5607,UG,8.08,7.99,7.66,7.69,7.76,False,5.79,10.13,69.84,True,False,False,False,True,True,True,False,False
5608,UGI,25.69,24.42,23.24,23.64,23.91,False,20.26,34.02,71.43,True,False,False,False,True,False,True,True,False
5609,UGIC,60.69,57.85,56.06,57.43,58.29,False,50.59,80.72,68.25,True,False,False,False,True,False,True,False,False
5610,UGP,5.18,5.72,5.12,4.8,4.64,True,2.76,6.33,96.03,True,True,True,True,False,True,True,True,False
5611,UGRO,1.62,2.0,1.57,1.5,1.47,True,1.0,2.82,76.98,True,True,True,True,False,True,False,True,False
5612,UHAL,65.06,65.5,61.46,60.75,59.72,True,48.72,72.27,86.51,True,True,True,True,False,True,True,True,False
5613,UHG,6.32,6.87,7.08,7.63,8.04,False,5.23,16.6,84.13,False,False,False,False,False,False,False,True,False
5614,UHS,165.49,170.05,150.25,146.92,145.13,True,122.21,182.46,88.89,True,True,True,True,False,True,True,True,False
5615,UHT,33.88,36.91,39.58,41.47,42.76,False,32.38,49.59,77.78,False,False,False,False,False,False,False,True,False
5616,UI,106.9,114.61,122.09,134.38,140.72,False,104.97,236.65,61.11,False,False,False,False,False,False,False,False,False
5617,UIS,5.53,5.55,5.08,4.92,4.79,True,2.63,8.05,80.95,True,True,True,True,False,True,False,True,False
5618,UK,2.26,2.32,3.14,3.41,3.89,False,1.89,12.48,69.84,False,False,False,False,False,False,False,False,False
5619,UL,48.11,49.12,48.59,49.35,49.65,False,46.26,55.56,73.81,False,False,False,False,False,False,True,True,False
5620,ULBI,8.64,9.06,8.36,8.26,7.87,True,3.94,11.37,73.81,True,True,True,True,False,True,True,True,False
5621,ULCC,6.78,7.31,5.55,6.11,6.34,False,3.23,10.48,69.84,True,False,False,False,False,True,False,False,False
5622,ULH,34.15,34.26,28.89,28.97,28.47,True,21.18,37.6,81.75,True,False,True,False,False,True,True,True,False
5623,ULTA,421.5,507.52,461.84,456.57,456.75,True,371.85,567.18,84.92,False,True,True,True,False,False,False,True,False
5624,UMBF,84.69,81.66,75.62,73.19,71.2,True,54.27,86.99,79.37,True,True,True,True,True,True,True,True,True
5625,UMC,7.57,7.94,7.75,7.63,7.66,False,6.73,8.92,82.54,False,True,False,True,False,False,True,True,False
5626,UMH,15.69,15.49,14.9,15.06,15.09,True,13.41,16.71,78.57,True,False,True,False,True,False,True,True,False
5627,UNB,27.59,29.75,28.45,26.87,26.32,True,20.09,31.98,90.48,False,True,True,True,False,True,True,True,False
5628,UNCY,1.11,1.38,0.95,0.95,0.98,False,0.49,1.79,61.11,True,False,False,False,False,True,False,False,False
5629,UNF,163.04,167.31,168.98,168.3,168.58,False,151.23,185.42,82.54,False,True,False,False,False,False,True,True,False
5630,UNFI,8.86,12.49,14.43,15.84,16.8,False,8.86,28.09,72.22,False,False,False,False,False,False,False,True,False
5631,UNH,488.02,487.9,513.72,508.34,508.93,True,439.2,552.97,79.37,False,True,True,False,True,False,True,True,False
5632,UNIT,5.39,5.82,5.37,5.33,5.23,True,2.96,6.56,73.81,True,True,True,True,False,True,True,True,False
5633,UNM,51.91,51.06,47.81,48.06,47.54,True,40.29,54.28,108.73,True,False,True,False,True,False,True,True,False
5634,UNMA,24.53,24.88,24.14,23.96,23.86,True,21.54,25.31,79.37,True,True,True,True,False,False,True,True,False
5635,UNP,237.02,244.87,231.72,228.97,225.64,True,191.5,256.91,79.37,True,True,True,True,False,False,True,True,False
5636,UNTY,27.8,27.23,26.6,26.21,25.9,True,20.64,30.7,85.71,True,True,True,True,True,True,True,True,True
5637,UONE,2.04,2.66,3.89,4.3,4.64,False,1.97,7.56,77.78,False,False,False,False,False,False,False,True,False
5638,UONEK,1.61,2.29,3.67,4.12,4.5,False,1.57,6.14,71.43,False,False,False,False,False,False,False,True,False
5639,UP,2.5,2.84,2.6,2.45,2.38,True,1.01,5.74,81.75,False,True,True,True,False,True,False,True,False
5640,UPBD,31.59,33.06,31.49,31.51,31.45,True,24.35,35.21,84.13,True,False,True,False,False,False,True,True,False
5641,UPC,2.21,1.86,1.56,1.6,1.71,False,0.78,5.79,84.13,True,False,False,False,True,True,False,True,False
5642,UPLD,2.31,2.97,3.84,3.76,3.84,False,2.16,4.98,81.75,False,True,False,False,False,False,False,True,False
5643,UPS,147.69,149.4,151.29,157.25,159.97,False,134.83,188.34,76.19,False,False,False,False,False,False,True,True,False
5644,UPST,23.5,25.47,29.19,32.56,33.55,False,12.1,72.09,84.92,False,False,False,False,False,True,False,True,False
5645,UPWK,11.39,12.5,12.97,12.93,12.68,True,7.6,15.66,69.84,False,True,True,False,False,True,False,False,False
5646,UPXI,0.47,0.61,1.02,1.24,1.41,False,0.47,4.34,73.02,False,False,False,False,False,False,False,True,False
5647,URBN,39.29,41.68,37.7,36.94,36.25,True,25.72,47.18,97.62,True,True,True,True,False,True,True,True,False
5648,URG,1.7,1.64,1.61,1.51,1.44,True,0.83,2.01,98.41,True,True,True,True,True,True,True,True,True
5649,URGN,14.68,16.09,14.61,15.1,14.84,True,8.84,22.64,69.05,False,False,True,False,False,True,False,False,False
5650,URI,662.05,678.24,562.07,537.03,512.19,True,326.53,721.11,85.71,True,True,True,True,False,True,True,True,False
5651,UROY,2.32,2.55,2.78,2.66,2.62,True,1.84,3.65,80.16,False,True,True,False,False,False,False,True,False
5652,USA,6.72,6.86,6.42,6.42,6.36,True,5.64,7.15,95.24,True,False,True,False,False,False,True,True,False
5653,USAC,24.89,25.92,25.08,23.99,23.39,True,18.68,28.24,87.3,False,True,True,True,False,True,True,True,False
5654,USAP,26.86,22.75,18.26,17.26,16.06,True,8.55,27.0,92.06,True,True,True,True,True,True,True,True,True
5655,USAS,0.28,0.24,0.26,0.29,0.3,False,0.2,0.55,73.81,False,False,False,False,True,True,False,True,False
5656,USAU,4.06,3.76,3.6,3.71,3.73,False,3.03,4.75,69.05,True,False,False,False,True,True,True,False,False
5657,USB,41.18,42.24,39.27,38.76,37.87,True,28.68,45.33,72.22,True,True,True,True,False,True,True,True,False
5658,USCB,10.65,11.01,11.36,11.32,11.29,True,8.86,12.65,76.98,False,True,True,False,False,False,True,True,False
5659,USCT,11.24,11.12,10.97,10.88,10.82,True,10.49,11.24,86.51,True,True,True,True,True,False,True,True,False
5660,USCTU,11.1,11.1,10.94,10.86,10.8,True,10.4,11.1,80.95,True,True,True,True,False,False,True,True,False
5661,USEA,2.52,2.66,2.52,2.52,2.53,False,2.03,3.01,69.84,False,False,False,False,False,False,True,False,False
5662,USEG,1.22,1.11,1.16,1.23,1.25,False,0.92,1.65,76.19,False,False,False,False,True,True,False,True,False
5663,USFD,51.06,51.7,45.63,44.6,43.75,True,35.92,54.5,93.65,True,True,True,True,False,True,True,True,False
5664,USGO,5.98,5.9,6.52,7.56,8.14,False,4.94,16.11,59.52,False,False,False,False,True,False,False,False,False
5665,USIO,1.48,1.63,1.74,1.73,1.76,False,1.47,2.26,82.54,False,True,False,False,False,False,False,True,False
5666,USLM,304.35,282.71,239.44,232.1,222.57,True,158.55,305.0,96.03,True,True,True,True,True,True,True,True,True
5667,USM,36.21,35.68,40.18,38.11,36.34,True,14.23,47.85,79.37,False,True,True,False,True,True,True,True,False
5668,USNA,44.62,47.48,49.82,53.14,54.7,False,43.01,67.92,71.43,False,False,False,False,False,False,False,True,False
5669,USPH,102.83,104.3,95.0,98.48,99.46,False,80.56,123.1,92.06,True,False,False,False,False,False,True,True,False
5670,UTF,22.57,22.35,21.3,21.54,21.53,True,18.36,23.74,81.75,True,False,True,False,True,False,True,True,False
5671,UTG,26.25,26.28,25.98,26.24,26.35,False,23.52,28.88,88.1,True,False,False,False,False,False,True,True,False
5672,UTHR,236.49,232.23,228.67,229.57,228.41,True,205.19,256.94,84.13,True,False,True,False,True,False,True,True,False
5673,UTI,14.68,14.94,12.35,11.2,10.42,True,5.76,16.2,95.24,True,True,True,True,False,True,True,True,False
5674,UTL,50.96,50.69,49.18,49.27,49.44,False,42.31,59.03,69.05,True,False,False,False,True,False,True,False,False
5675,UTMD,68.57,69.94,78.32,82.07,84.41,False,67.23,99.95,66.67,False,False,False,False,False,False,False,False,False
5676,UTSI,2.75,2.72,3.16,3.29,3.38,False,2.58,4.02,81.75,False,False,False,False,True,False,False,True,False
5677,UTZ,18.27,18.06,15.61,15.61,15.48,True,11.45,19.18,83.33,True,False,True,False,True,True,True,True,False
5678,UUU,1.61,1.53,2.13,2.26,2.32,False,1.37,4.98,86.51,False,False,False,False,True,False,False,True,False
5679,UUUU,5.3,6.22,7.19,7.06,7.06,True,5.11,8.94,73.81,False,True,True,False,False,False,False,True,False
5680,UVE,20.15,19.3,16.87,16.17,15.82,True,12.03,21.09,75.4,True,True,True,True,True,True,True,True,True
5681,UVSP,20.05,19.76,19.35,19.18,19.13,True,16.21,22.32,70.63,True,True,True,True,True,False,True,True,False
5682,UVV,52.07,50.05,53.14,51.92,51.94,False,44.52,67.32,80.16,False,True,False,False,True,False,True,True,False
5683,UWMC,6.42,6.64,6.12,6.08,6.0,True,4.61,7.62,80.16,True,True,True,True,False,True,True,True,False
5684,UXIN,1.55,2.08,7.12,9.41,10.7,False,1.52,18.0,63.49,False,False,False,False,False,False,False,False,False
5685,UZD,19.56,20.02,19.16,18.79,18.47,True,13.7,21.12,77.78,True,True,True,True,False,True,True,True,False
5686,UZE,17.9,18.3,17.4,16.96,16.58,True,12.68,19.14,79.37,True,True,True,True,False,True,True,True,False
5687,UZF,17.9,18.27,17.33,16.91,16.52,True,12.67,18.97,75.4,True,True,True,True,False,True,True,True,False
5688,V,273.97,279.34,260.99,256.14,251.86,True,221.03,290.37,115.08,True,True,True,True,False,False,True,True,False
5689,VABK,25.02,28.95,31.78,32.44,32.8,False,24.25,41.5,80.16,False,False,False,False,False,False,False,True,False
5690,VAC,100.22,96.74,89.9,96.42,98.69,False,72.9,137.44,62.7,True,False,False,False,True,True,False,False,False
5691,VAL,69.21,69.31,68.64,69.94,68.8,True,55.0,77.03,79.37,False,False,True,False,False,False,True,True,False
5692,VALE,12.23,12.62,13.69,13.68,13.84,False,11.67,16.01,69.84,False,True,False,False,False,False,True,False,False
5693,VALN,7.74,7.68,9.79,10.92,11.56,False,6.64,16.98,67.46,False,False,False,False,True,False,False,False,False
5694,VALU,37.95,40.25,42.44,44.63,45.32,False,32.5,57.5,72.22,False,False,False,False,False,False,False,True,False
5695,VANI,1.77,1.88,1.29,1.25,1.19,True,0.86,4.22,71.43,True,True,True,True,False,True,False,True,False
